line_id	genre	text
401   	forum_novels	سلمان : وليش مطعم الابراج ?!
402   	play	Like this دقيقة
403   	play	حمود: قصدي يعني عبدالله اخاف ناسي بقيت اذكره انه بو سالم ايصير ابو زوجتك.
404   	play	هذا يهمني قدام صديقاتي وزبائني
405   	monologue	فصاروا اصبحون، ويمسون، وجمعة مباركة وعيد وحزن ويعزمون أو وحدة مريضة يتشكرون بها بالسلامة، كله هاذي ياخذونها عن طريقة رسائل مكتوبة من موقع قوقل.
406   	drama	استاذ صلاح: وراه اهو امتحان واحد، ولدج كل ما دش امتحان وطلع منه قال أنا زفت!
407   	forum_novels	لمياء : كفو والله ..
408   	drama	بطل الباب, ملا علي!
409   	play	حجي احمد: اي اكيد مسامحة يا ولدي انا غلطان
410   	forum_novels	من جيبي و ارتهمت واحد ..
411   	comedy	أم سليمان: يا اختي بكيفهم بس آنا لا ، ولين جاب طفاش على قولتج نسيبج الخدامة خليها عندج.
412   	forum_novels	دخل غرفته ..
413   	monologue	قالت لها مريمي محد طلعج شينة محد ما قال انتي صديقتنا محد ما قال تبين مصلحة حصيصة لكن انتي ضامنه النتيجة؟
414   	comedy	لا لا ايينا التيليزون ايينا التيليزون
415   	drama	انا استاهل.
416   	cartoon	اخ حنظل ممكن تقولي شنهو رايك في الغرامات الجديدة الي حطتها ادارة المرور
417   	forum_novels	قال بصراخ قوي
418   	interview	يعني آنا وايد مستأنسة أنه آنا موجودة.
419   	comedy	أنا أتحكى وانت تقاطعني.
420   	forum_novels	اذا عندج شئ قولي الحين
421   	play	بطة: حلوة حلوة
422   	play	الموظف: امم
423   	cooking	أييه
424   	forum_novels	ما زلت مغمضة عيني ..
425   	comedy	جاسم: ذكي مثلي
426   	comedy	هذا مو شغلك يا حجي مكي و لا تتدخل في شغلنا مرة ثانية فاهم
427   	play	بطة : اامرني يا خال
428   	interview	حمود: قالو لك؟
429   	comedy	لا يكون خرفت؟!
430   	forum_novels	نزل بو علي واهو مستغرب ومنصدم !
431   	interview	الفنون الشعبيه ترى اهيا تلاقت
432   	interview	محمد: اي.
433   	forum_novels	و كأنه يراقبنا ..
434   	forum_novels	مشعل : تهنى فيها من الحين ..
435   	comedy	جاسم أخوي اهوه اللي بيصيده.
436   	comedy	بل!
437   	forum_novels	ام زين : عن اذنكم شوي باشوف الغدا
438   	interview	مصطفى:احب الغروب بعد مو ما احب الغروب
439   	play	خوك انت تعرف ويش يعني حب؟
440   	drama	ام الخير:تالي من بيخدمهم ويشتغل عنهم
441   	comedy	: هلا يمه
442   	play	بيحطون دعاوي الناس عليك
443   	monologue	عماد: الله يسلمج نتشرف
444   	play	المخرج : صدقني صدقني باجر راح يكون عندك انا اقولك باجر بيكون عندك شعر المسرحية
445   	drama	بو سعد: والله ما تستاهل يا سويلم.
446   	play	زهير: البيزات تعور.
447   	forum_novels	فيصل : وين اروح ?!
448   	play	فسدت السالفة
449   	forum_novels	تحملي ثمن غلطتج ..
450   	cooking	بو حسين عندك التكة شويناها الحين شبتسوي؟
451   	comedy	اهااا هاااي جوز عن سوالفك
452   	drama	عبد الجبار: شنو!
453   	comedy	.....
454   	forum_novels	مرت ساعتين و هم مستلزمين الصمت و كل واحد يرمي نضرات الحب و الوله ..
455   	drama	و: حياك الله حياك الله
456   	comedy	انا رجال اعرف الحلال والحرام..
457   	comedy	حجي مكي : سلام
458   	play	و نشوف لنا دودتين قز جذي ها نقعد نربيهم في تايلاند اناكلهم لحم و عيوش ليما يطلعون منها الخيوط هذي, يعني كلها يبيلها خمس, عشر سنين في تايلاند, يبرز الاحرام, نروح العمرة يوم واحنا راجعين الديرة شرايك؟
459   	forum_novels	ويتبخر كل شئ الفرحه اللي حستها في هالثانيه تلاشت حست بروحها بتموت يوم شافت عمامها يايين وكل واحد فيهم عينه منغرقه بالدمووع مريم ماتدري شسالفه كل شئ قاعد يمر جدامها واهي كأنها مو موجوده كل شئ قاعد يصير بسرعه بس اهي استوعبت شئ واحد بس ..
460   	forum_novels	وكانت لغة العيون بين مريم وسلمان تفتح كل المشاعر وتفجر كل الاحاسيس بينهم
461   	comedy	: ما عليك منه نعمان...هاذه غيران من العافية.
462   	comedy	بابا ياسين : حياكم الله...
463   	forum_novels	رفض قلبي ان تنمحي منه .
464   	drama	شبيتو؟!"
465   	forum_novels	: بشر دكتور ..
466   	drama	أم فهد: أنا توي جاية من فوق وباب الغرفة مصكوك و هقى أنه اهو موب نائم
467   	interview	عماد: الله يعطيها الصحة و العافية ان شاء الله يارب تقوم بالسلامة
468   	forum_novels	الشي الي عكس بياض ويها وخلاها تصير احلى بمليووون مره ..
469   	forum_novels	ماتعبت مالت الصالون ماشالله شعر مريم كان حلوو وناعم بدون ماتسوي فيه شئ ..
470   	drama	عويشة : شفيهم ؟
471   	forum_novels	ماجد بخوف : عرفتي شنو
472   	drama	عويشة: وين رايح هالحزة !
473   	forum_novels	فزعه ..
474   	cooking	ناخذ النخج من الحجم الصغير الحجم الكبير، طبعاً كلما خذينا نخج آه...
475   	interview	فمن خلال صورتي في البوستر شافني المخرج دحام الشمري ورشحني معاه في مسرح، في مسلسل مع الفنانة القديرة، ونقدم الها ألف تحية، اللي اهي سعاد عبد الله.
476   	forum_novels	لفيت ويهي لمشعل و قربت منه : خسيس و نذل و حقير ...
477   	drama	وانتين اماه ؟؟
478   	comedy	الجميع: أي أي أي تفضل ليش لا
479   	drama	أم بشير: هاذي خالك و له حق عليك يقول اللي يبي يقول
480   	forum_novels	صفاء بوزت : ليش يا خالي ?
481   	forum_novels	ودي اسمع صوت الممرضة و هي تقول لاهلي البقية في حياتكم ..
482   	interview	أ: اي شفيه الملك فاروق
483   	forum_novels	روان كانت واقفه تطالعها ..
484   	forum_novels	راسي : ها ودج تشوفين قصر الشونبرون متأكد راح يعجبج
485   	interview	عماد: ما يتكلم كله داقل
486   	play	خليل: صباح الخير يبه
487   	forum_novels	هالكلمات نزلو مثل الجبل على مريم ..
488   	drama	عويشة : اذا يصير اني أقبل بنصيبي و أرضى أعرس علي الريال اللي ياني .
489   	forum_novels	فاطمه : انزين باشوف لي طريقه ..
490   	interview	عماد: استانست بوجودك وكل يعني أتوقع أتوقع ان مشاهدينا الكرام استمتعو مع الفنان المتميز الطيب الخلوق المتواضع خليل الرميثي أتوقع، هل انتو استمتعتو بعد مشاهدينا او حضورنا الكرام، (الجمهور يصفق)، آنا آنا من الشخصيات الي جدا طبعا من ضمن الشخصيات الي جدا قريبة على قلبي هو خليل الرميثي هو اخوي الصغير في الأخير.
491   	drama	ت: قامت قواتنا المسلحة صباح هذا اليوم بقصف قوات العدو الإسرائيلي وقد ثبتت خسائر فادحة للارواح والمعدات
492   	forum_novels	ابي اسخر حياتي لولدي ..
493   	drama	ليش اشفيه؟
494   	drama	الأم: ما قصرت جزاك الله خير.
495   	cooking	ممكن نضيف عليها الحشيش.
496   	drama	سلمان: ودي كل يوم امر، بس ما ابغى اثقل عليكم.
497   	forum_novels	تغدي ويانه ??
498   	drama	عويشة: يالسة على ارض الله، اللي مثلي وين تبينها تيلس ؟
499   	play	ما اخذ لنا سنة من زواجنا بتجننيني انتي؟
500   	interview	رقية: إن شاء الله.
501   	comedy	طفاش: يه!!
502   	drama	عويشة: اي وانا انا اللي اخليه يطير .
503   	drama	ابو علي: اشلون حاط بالك و انا جايك راقد اهني
504   	forum_novels	** روان كانت في غرفتها تتحرطم و اكييييد في نظرها اهمه الغلطانين وانه عمتها تستاهل عشان ما تدخل روحها ..
505   	drama	يوسف: انزين اخوي ..
506   	drama	زينب: أي بقول لهم ابوي ضاع بقول لهم عشان يدورون عليه تبينا نقعد كيذي؟
507   	forum_novels	وبعدين لولوه كيفها وياه
508   	forum_novels	اخاف من هذا الشي ..
509   	drama	سالم: بس الواحد الطيب في تأثيره يعادل هالعشرة ويعادل عشرين والثلاثين وأكثر.
